StudentId,Gender,Class,Score,Subject,ExamDate
P0007,F,class 3,34,History,4/6/2012
P0007,F,class 3,39,English,3/7/2012
P0007,F,class 3,58,Math,3/7/2012
P0007,F,class 3,67,History,3/7/2012
P0007,F,class 3,66,English,2/6/2012
P0007,F,class 3,17,Math,2/6/2012
P0007,F,class 3,52,History,2/6/2012
P0007,F,class 3,68,English,1/7/2012
P0007,F,class 3,66,Math,1/7/2012
P0007,F,class 3,21,History,1/7/2012
P0007,F,class 3,61,English,12/8/2011
P0007,F,class 3,20,Math,12/8/2011
P0007,F,class 3,76,History,12/8/2011
P0007,F,class 3,60,English,11/8/2011
P0007,F,class 3,31,Math,11/8/2011
P0007,F,class 3,74,History,11/8/2011
P0007,F,class 3,95,English,10/9/2011
P0007,F,class 3,65,Math,10/9/2011
P0007,F,class 3,65,History,10/9/2011
P0007,F,class 3,56,English,9/9/2011
P0007,F,class 3,94,Math,9/9/2011
P0007,F,class 3,58,History,9/9/2011
P0007,F,class 3,92,English,8/10/2011
P0007,F,class 3,39,Math,8/10/2011
P0007,F,class 3,6,History,8/10/2011
P0007,F,class 3,7,English,7/11/2011
P0007,F,class 3,62,Math,7/11/2011
P0007,F,class 3,91,History,7/11/2011
P0007,F,class 3,44,English,6/11/2011
P0007,F,class 3,5,Math,6/11/2011
P0007,F,class 3,1,History,6/11/2011
P0007,F,class 3,79,English,5/12/2011
P0007,F,class 3,29,Math,5/12/2011
P0007,F,class 3,33,History,5/12/2011
P0007,F,class 3,40,English,4/12/2011
P0007,F,class 3,1,Math,4/12/2011
P0007,F,class 3,16,History,4/12/2011
P0007,F,class 3,88,English,3/13/2011
P0007,F,class 3,75,Math,3/13/2011
P0007,F,class 3,46,History,3/13/2011
P0007,F,class 3,78,English,2/11/2011
P0007,F,class 3,2,Math,2/11/2011
P0007,F,class 3,33,History,2/11/2011
P0007,F,class 3,96,English,1/12/2011
P0007,F,class 3,60,Math,1/12/2011
P0007,F,class 3,24,History,1/12/2011
P0007,F,class 3,2,English,12/13/2010
P0007,F,class 3,21,Math,12/13/2010
P0007,F,class 3,100,History,12/13/2010
P0007,F,class 3,27,English,11/13/2010
P0007,F,class 3,15,Math,11/13/2010
P0007,F,class 3,93,History,11/13/2010
P0007,F,class 3,41,English,10/14/2010
P0007,F,class 3,35,Math,10/14/2010
P0007,F,class 3,40,History,10/14/2010
P0007,F,class 3,61,English,9/14/2010
P0007,F,class 3,47,Math,9/14/2010
P0007,F,class 3,13,History,9/14/2010
P0007,F,class 3,88,English,8/15/2010
P0007,F,class 3,74,Math,8/15/2010
P0007,F,class 3,40,History,8/15/2010
P0007,F,class 3,52,English,7/16/2010
P0007,F,class 3,20,Math,7/16/2010
P0007,F,class 3,66,History,7/16/2010
P0007,F,class 3,10,English,6/16/2010
P0007,F,class 3,23,Math,6/16/2010
P0007,F,class 3,66,History,6/16/2010
P0008,F,class 3,16,English,11/2/2012
P0008,F,class 3,76,Math,11/2/2012
P0008,F,class 3,48,History,11/2/2012
P0008,F,class 3,68,English,10/3/2012
P0008,F,class 3,86,Math,10/3/2012
P0008,F,class 3,54,History,10/3/2012
P0008,F,class 3,75,English,9/3/2012
P0008,F,class 3,32,Math,9/3/2012
P0008,F,class 3,42,History,9/3/2012
P0008,F,class 3,49,English,8/4/2012
P0008,F,class 3,80,Math,8/4/2012
P0008,F,class 3,90,History,8/4/2012
P0008,F,class 3,28,English,7/5/2012
P0008,F,class 3,66,Math,7/5/2012
P0008,F,class 3,42,History,7/5/2012
P0008,F,class 3,10,English,6/5/2012
P0008,F,class 3,40,Math,6/5/2012
P0008,F,class 3,79,History,6/5/2012
P0008,F,class 3,44,English,5/6/2012
P0008,F,class 3,64,Math,5/6/2012
P0008,F,class 3,91,History,5/6/2012
P0008,F,class 3,45,English,4/6/2012
P0008,F,class 3,19,Math,4/6/2012
P0008,F,class 3,71,History,4/6/2012
P0008,F,class 3,79,English,3/7/2012
P0008,F,class 3,88,Math,3/7/2012
P0008,F,class 3,2,History,3/7/2012
P0008,F,class 3,65,English,2/6/2012
P0008,F,class 3,52,Math,2/6/2012
P0008,F,class 3,80,History,2/6/2012
P0008,F,class 3,60,English,1/7/2012
P0008,F,class 3,71,Math,1/7/2012
P0008,F,class 3,19,History,1/7/2012
P0008,F,class 3,68,English,12/8/2011
P0008,F,class 3,97,Math,12/8/2011
P0008,F,class 3,49,History,12/8/2011
P0008,F,class 3,53,English,11/8/2011
P0008,F,class 3,4,Math,11/8/2011
P0008,F,class 3,74,History,11/8/2011
P0008,F,class 3,34,English,10/9/2011
P0008,F,class 3,99,Math,10/9/2011
P0008,F,class 3,19,History,10/9/2011
P0008,F,class 3,52,English,9/9/2011
P0008,F,class 3,34,Math,9/9/2011
P0008,F,class 3,20,History,9/9/2011
P0008,F,class 3,7,English,8/10/2011
P0008,F,class 3,91,Math,8/10/2011
P0008,F,class 3,9,History,8/10/2011
P0008,F,class 3,69,English,7/11/2011
P0008,F,class 3,39,Math,7/11/2011
P0008,F,class 3,8,History,7/11/2011
P0008,F,class 3,98,English,6/11/2011
P0008,F,class 3,2,Math,6/11/2011
P0008,F,class 3,85,History,6/11/2011
P0008,F,class 3,78,English,5/12/2011
P0008,F,class 3,48,Math,5/12/2011
P0008,F,class 3,59,History,5/12/2011
P0008,F,class 3,57,English,4/12/2011
P0008,F,class 3,29,Math,4/12/2011
P0008,F,class 3,93,History,4/12/2011
P0008,F,class 3,13,English,3/13/2011
P0008,F,class 3,29,Math,3/13/2011
P0008,F,class 3,21,History,3/13/2011
P0008,F,class 3,52,English,2/11/2011
P0008,F,class 3,67,Math,2/11/2011
P0008,F,class 3,13,History,2/11/2011
P0008,F,class 3,41,English,1/12/2011
P0008,F,class 3,33,Math,1/12/2011
P0008,F,class 3,33,History,1/12/2011
P0008,F,class 3,50,English,12/13/2010
P0008,F,class 3,53,Math,12/13/2010
P0008,F,class 3,5,History,12/13/2010
P0008,F,class 3,7,English,11/13/2010
P0008,F,class 3,36,Math,11/13/2010
P0008,F,class 3,19,History,11/13/2010
P0008,F,class 3,90,English,10/14/2010
P0008,F,class 3,76,Math,10/14/2010
P0008,F,class 3,34,History,10/14/2010
P0008,F,class 3,18,English,9/14/2010
P0008,F,class 3,54,Math,9/14/2010
P0008,F,class 3,41,History,9/14/2010
P0008,F,class 3,27,English,8/15/2010
P0008,F,class 3,16,Math,8/15/2010
P0008,F,class 3,52,History,8/15/2010
P0008,F,class 3,13,English,7/16/2010
P0008,F,class 3,3,Math,7/16/2010
P0008,F,class 3,14,History,7/16/2010
P0008,F,class 3,9,English,6/16/2010
P0008,F,class 3,36,Math,6/16/2010
P0008,F,class 3,99,History,6/16/2010
P0009,M,class 4,92,English,11/2/2012
P0009,M,class 4,18,Math,11/2/2012
P0009,M,class 4,93,History,11/2/2012
P0009,M,class 4,78,English,10/3/2012
P0009,M,class 4,100,Math,10/3/2012
P0009,M,class 4,45,History,10/3/2012
P0009,M,class 4,15,English,9/3/2012
P0009,M,class 4,26,Math,9/3/2012
P0009,M,class 4,20,History,9/3/2012
P0009,M,class 4,29,English,8/4/2012
P0009,M,class 4,79,Math,8/4/2012
P0009,M,class 4,20,History,8/4/2012
P0009,M,class 4,70,English,7/5/2012
P0009,M,class 4,88,Math,7/5/2012
P0009,M,class 4,22,History,7/5/2012
P0009,M,class 4,50,English,6/5/2012
P0009,M,class 4,39,Math,6/5/2012
P0009,M,class 4,46,History,6/5/2012
P0009,M,class 4,96,English,5/6/2012
P0009,M,class 4,45,Math,5/6/2012
P0009,M,class 4,25,History,5/6/2012
P0009,M,class 4,19,English,4/6/2012
P0009,M,class 4,38,Math,4/6/2012
P0009,M,class 4,91,History,4/6/2012
P0009,M,class 4,25,English,3/7/2012
P0009,M,class 4,88,Math,3/7/2012
P0009,M,class 4,83,History,3/7/2012
P0009,M,class 4,88,English,2/6/2012
P0009,M,class 4,50,Math,2/6/2012
P0009,M,class 4,66,History,2/6/2012
P0009,M,class 4,56,English,1/7/2012
P0009,M,class 4,77,Math,1/7/2012
P0009,M,class 4,68,History,1/7/2012
P0009,M,class 4,66,English,12/8/2011
P0009,M,class 4,44,Math,12/8/2011
P0009,M,class 4,43,History,12/8/2011
P0009,M,class 4,8,English,11/8/2011
P0009,M,class 4,94,Math,11/8/2011
P0009,M,class 4,69,History,11/8/2011
P0009,M,class 4,67,English,10/9/2011
P0009,M,class 4,33,Math,10/9/2011
P0009,M,class 4,41,History,10/9/2011
P0009,M,class 4,61,English,9/9/2011
P0009,M,class 4,72,Math,9/9/2011
P0009,M,class 4,16,History,9/9/2011
P0009,M,class 4,100,English,8/10/2011
P0009,M,class 4,53,Math,8/10/2011
P0009,M,class 4,57,History,8/10/2011
P0009,M,class 4,57,English,7/11/2011
P0009,M,class 4,60,Math,7/11/2011
P0009,M,class 4,28,History,7/11/2011
P0009,M,class 4,78,English,6/11/2011
P0009,M,class 4,1,Math,6/11/2011
P0009,M,class 4,76,History,6/11/2011
P0009,M,class 4,89,English,5/12/2011
P0009,M,class 4,13,Math,5/12/2011
P0009,M,class 4,68,History,5/12/2011
P0009,M,class 4,79,English,4/12/2011
P0009,M,class 4,26,Math,4/12/2011
P0009,M,class 4,75,History,4/12/2011
P0009,M,class 4,96,English,3/13/2011
P0009,M,class 4,59,Math,3/13/2011
P0009,M,class 4,61,History,3/13/2011
P0009,M,class 4,21,English,2/11/2011
P0009,M,class 4,2,Math,2/11/2011
P0009,M,class 4,71,History,2/11/2011
P0009,M,class 4,97,English,1/12/2011
P0009,M,class 4,24,Math,1/12/2011
P0009,M,class 4,41,History,1/12/2011
P0009,M,class 4,6,English,12/13/2010
P0009,M,class 4,10,Math,12/13/2010
P0009,M,class 4,37,History,12/13/2010
P0009,M,class 4,84,English,11/13/2010
P0009,M,class 4,13,Math,11/13/2010
P0009,M,class 4,38,History,11/13/2010
P0009,M,class 4,62,English,10/14/2010
P0009,M,class 4,36,Math,10/14/2010
P0009,M,class 4,26,History,10/14/2010
P0009,M,class 4,28,English,9/14/2010
P0009,M,class 4,27,Math,9/14/2010
P0009,M,class 4,58,History,9/14/2010
P0009,M,class 4,44,English,8/15/2010
P0009,M,class 4,95,Math,8/15/2010
P0009,M,class 4,68,History,8/15/2010
P0009,M,class 4,61,English,7/16/2010
P0009,M,class 4,24,Math,7/16/2010
P0009,M,class 4,57,History,7/16/2010
P0009,M,class 4,13,English,6/16/2010
P0009,M,class 4,8,Math,6/16/2010
P0009,M,class 4,65,History,6/16/2010
P0010,M,class 3,12,English,11/2/2012
P0010,M,class 3,20,Math,11/2/2012
P0010,M,class 3,80,History,11/2/2012
P0010,M,class 3,70,English,10/3/2012
P0010,M,class 3,28,Math,10/3/2012
P0010,M,class 3,27,History,10/3/2012
P0010,M,class 3,64,English,9/3/2012
P0010,M,class 3,37,Math,9/3/2012
P0010,M,class 3,40,History,9/3/2012
P0010,M,class 3,60,English,8/4/2012
P0010,M,class 3,18,Math,8/4/2012
P0010,M,class 3,66,History,8/4/2012
P0010,M,class 3,50,English,7/5/2012
P0010,M,class 3,58,Math,7/5/2012
P0010,M,class 3,23,History,7/5/2012
P0010,M,class 3,68,English,6/5/2012
P0010,M,class 3,67,Math,6/5/2012
P0010,M,class 3,80,History,6/5/2012
P0010,M,class 3,80,English,5/6/2012
P0010,M,class 3,5,Math,5/6/2012
P0010,M,class 3,91,History,5/6/2012
P0010,M,class 3,13,English,4/6/2012
P0010,M,class 3,8,Math,4/6/2012
P0010,M,class 3,85,History,4/6/2012
P0010,M,class 3,40,English,3/7/2012
P0010,M,class 3,97,Math,3/7/2012
P0010,M,class 3,46,History,3/7/2012
P0010,M,class 3,88,English,2/6/2012
P0010,M,class 3,29,Math,2/6/2012
P0010,M,class 3,42,History,2/6/2012
P0010,M,class 3,93,English,1/7/2012
P0010,M,class 3,40,Math,1/7/2012
P0010,M,class 3,72,History,1/7/2012
P0010,M,class 3,39,English,12/8/2011
P0010,M,class 3,17,Math,12/8/2011
P0010,M,class 3,21,History,12/8/2011
P0010,M,class 3,36,English,11/8/2011
P0010,M,class 3,2,Math,11/8/2011
P0010,M,class 3,74,History,11/8/2011
P0010,M,class 3,82,English,10/9/2011
P0010,M,class 3,1,Math,10/9/2011
P0010,M,class 3,69,History,10/9/2011
P0010,M,class 3,97,English,9/9/2011
P0010,M,class 3,18,Math,9/9/2011
P0010,M,class 3,42,History,9/9/2011
P0010,M,class 3,64,English,8/10/2011
P0010,M,class 3,40,Math,8/10/2011
P0010,M,class 3,39,History,8/10/2011
P0010,M,class 3,93,English,7/11/2011
P0010,M,class 3,33,Math,7/11/2011
P0010,M,class 3,95,History,7/11/2011
P0010,M,class 3,70,English,6/11/2011
P0010,M,class 3,27,Math,6/11/2011
P0010,M,class 3,56,History,6/11/2011
P0010,M,class 3,21,English,5/12/2011
P0010,M,class 3,47,Math,5/12/2011
P0010,M,class 3,56,History,5/12/2011
P0010,M,class 3,90,English,4/12/2011
P0010,M,class 3,84,Math,4/12/2011
P0010,M,class 3,4,History,4/12/2011
P0010,M,class 3,57,English,3/13/2011
P0010,M,class 3,62,Math,3/13/2011
P0010,M,class 3,96,History,3/13/2011
P0010,M,class 3,39,English,2/11/2011
P0010,M,class 3,93,Math,2/11/2011
P0010,M,class 3,19,History,2/11/2011
P0010,M,class 3,51,English,1/12/2011
P0010,M,class 3,45,Math,1/12/2011
P0010,M,class 3,61,History,1/12/2011
P0010,M,class 3,73,English,12/13/2010
P0010,M,class 3,67,Math,12/13/2010
P0010,M,class 3,47,History,12/13/2010
P0010,M,class 3,56,English,11/13/2010
P0010,M,class 3,55,Math,11/13/2010
P0010,M,class 3,15,History,11/13/2010
P0010,M,class 3,63,English,10/14/2010
P0010,M,class 3,88,Math,10/14/2010
P0010,M,class 3,30,History,10/14/2010
P0010,M,class 3,51,English,9/14/2010
P0010,M,class 3,35,Math,9/14/2010
P0010,M,class 3,2,History,9/14/2010
P0010,M,class 3,93,English,8/15/2010
P0010,M,class 3,2,Math,8/15/2010
P0010,M,class 3,18,History,8/15/2010
P0010,M,class 3,67,English,7/16/2010
P0010,M,class 3,17,Math,7/16/2010
P0010,M,class 3,78,History,7/16/2010
P0010,M,class 3,100,English,6/16/2010
P0010,M,class 3,99,Math,6/16/2010
P0010,M,class 3,11,History,6/16/2010
P0011,M,class 3,38,English,11/2/2012
P0011,M,class 3,84,Math,11/2/2012
P0011,M,class 3,1,History,11/2/2012
P0011,M,class 3,77,English,10/3/2012
P0011,M,class 3,90,Math,10/3/2012
P0011,M,class 3,4,History,10/3/2012
P0011,M,class 3,92,English,9/3/2012
P0011,M,class 3,11,Math,9/3/2012
P0011,M,class 3,4,History,9/3/2012
P0011,M,class 3,4,English,8/4/2012
P0011,M,class 3,14,Math,8/4/2012
P0011,M,class 3,92,History,8/4/2012
P0011,M,class 3,88,English,7/5/2012
P0011,M,class 3,87,Math,7/5/2012
P0011,M,class 3,100,History,7/5/2012
P0011,M,class 3,96,English,6/5/2012
P0011,M,class 3,60,Math,6/5/2012
P0011,M,class 3,81,History,6/5/2012
P0011,M,class 3,63,English,5/6/2012
P0011,M,class 3,8,Math,5/6/2012
P0011,M,class 3,94,History,5/6/2012
P0011,M,class 3,64,English,4/6/2012
P0011,M,class 3,66,Math,4/6/2012
P0011,M,class 3,58,History,4/6/2012
P0011,M,class 3,17,English,3/7/2012
P0011,M,class 3,3,Math,3/7/2012
P0011,M,class 3,4,History,3/7/2012
P0011,M,class 3,98,English,2/6/2012
P0011,M,class 3,57,Math,2/6/2012
P0011,M,class 3,64,History,2/6/2012
P0011,M,class 3,79,English,1/7/2012
P0011,M,class 3,62,Math,1/7/2012
P0011,M,class 3,95,History,1/7/2012
P0011,M,class 3,29,English,12/8/2011
P0011,M,class 3,44,Math,12/8/2011
P0011,M,class 3,62,History,12/8/2011
P0011,M,class 3,65,English,11/8/2011
P0011,M,class 3,94,Math,11/8/2011
P0011,M,class 3,99,History,11/8/2011
P0011,M,class 3,50,English,10/9/2011
P0011,M,class 3,20,Math,10/9/2011
P0011,M,class 3,47,History,10/9/2011
P0011,M,class 3,12,English,9/9/2011
P0011,M,class 3,41,Math,9/9/2011
P0011,M,class 3,3,History,9/9/2011
P0011,M,class 3,94,English,8/10/2011
P0011,M,class 3,84,Math,8/10/2011
P0011,M,class 3,10,History,8/10/2011
P0011,M,class 3,55,English,7/11/2011
P0011,M,class 3,69,Math,7/11/2011
P0011,M,class 3,38,History,7/11/2011
P0011,M,class 3,42,English,6/11/2011
P0011,M,class 3,44,Math,6/11/2011
P0011,M,class 3,82,History,6/11/2011
P0011,M,class 3,73,English,5/12/2011
P0011,M,class 3,22,Math,5/12/2011
P0011,M,class 3,59,History,5/12/2011
P0011,M,class 3,55,English,4/12/2011
P0011,M,class 3,98,Math,4/12/2011
P0011,M,class 3,34,History,4/12/2011
P0011,M,class 3,36,English,3/13/2011
P0011,M,class 3,49,Math,3/13/2011
P0011,M,class 3,16,History,3/13/2011
P0011,M,class 3,47,English,2/11/2011
P0011,M,class 3,76,Math,2/11/2011
P0011,M,class 3,32,History,2/11/2011
P0011,M,class 3,100,English,1/12/2011
P0011,M,class 3,22,Math,1/12/2011
P0011,M,class 3,36,History,1/12/2011
P0011,M,class 3,94,English,12/13/2010
P0011,M,class 3,12,Math,12/13/2010
P0011,M,class 3,83,History,12/13/2010
P0011,M,class 3,81,English,11/13/2010
P0011,M,class 3,81,Math,11/13/2010
P0011,M,class 3,20,History,11/13/2010
P0011,M,class 3,1,English,10/14/2010
P0011,M,class 3,7,Math,10/14/2010
P0011,M,class 3,51,History,10/14/2010
P0011,M,class 3,67,English,9/14/2010
P0011,M,class 3,47,Math,9/14/2010
P0011,M,class 3,88,History,9/14/2010
P0011,M,class 3,17,English,8/15/2010
P0011,M,class 3,88,Math,8/15/2010
P0011,M,class 3,44,History,8/15/2010
P0011,M,class 3,85,English,7/16/2010
P0011,M,class 3,68,Math,7/16/2010
P0011,M,class 3,93,History,7/16/2010
P0011,M,class 3,100,English,6/16/2010
P0011,M,class 3,44,Math,6/16/2010
P0011,M,class 3,44,History,6/16/2010
P0012,F,class 4,98,English,11/2/2012
P0012,F,class 4,34,Math,11/2/2012
P0012,F,class 4,70,History,11/2/2012
P0012,F,class 4,9,English,10/3/2012
P0012,F,class 4,98,Math,10/3/2012
P0012,F,class 4,82,History,10/3/2012
P0012,F,class 4,54,English,9/3/2012
P0012,F,class 4,8,Math,9/3/2012
P0012,F,class 4,24,History,9/3/2012
P0012,F,class 4,46,English,8/4/2012
P0012,F,class 4,7,Math,8/4/2012
P0012,F,class 4,41,History,8/4/2012
P0012,F,class 4,55,English,7/5/2012
P0012,F,class 4,75,Math,7/5/2012
P0012,F,class 4,39,History,7/5/2012
P0012,F,class 4,58,English,6/5/2012
P0012,F,class 4,28,Math,6/5/2012
P0012,F,class 4,78,History,6/5/2012
P0012,F,class 4,65,English,5/6/2012
P0012,F,class 4,47,Math,5/6/2012
P0012,F,class 4,75,History,5/6/2012
P0012,F,class 4,94,English,4/6/2012
P0012,F,class 4,58,Math,4/6/2012
P0012,F,class 4,80,History,4/6/2012
P0012,F,class 4,29,English,3/7/2012
P0012,F,class 4,32,Math,3/7/2012
P0012,F,class 4,4,History,3/7/2012
P0012,F,class 4,82,English,2/6/2012
P0012,F,class 4,41,Math,2/6/2012
P0012,F,class 4,24,History,2/6/2012
P0012,F,class 4,33,English,1/7/2012
P0012,F,class 4,84,Math,1/7/2012
P0012,F,class 4,13,History,1/7/2012
P0012,F,class 4,8,English,12/8/2011
P0012,F,class 4,29,Math,12/8/2011
P0012,F,class 4,35,History,12/8/2011
P0012,F,class 4,80,English,11/8/2011
P0012,F,class 4,35,Math,11/8/2011
P0012,F,class 4,85,History,11/8/2011
P0012,F,class 4,94,English,10/9/2011
P0012,F,class 4,77,Math,10/9/2011
P0012,F,class 4,32,History,10/9/2011
P0012,F,class 4,60,English,9/9/2011
P0012,F,class 4,60,Math,9/9/2011
P0012,F,class 4,31,History,9/9/2011
P0012,F,class 4,41,English,8/10/2011
P0012,F,class 4,100,Math,8/10/2011
P0012,F,class 4,70,History,8/10/2011
P0012,F,class 4,40,English,7/11/2011
P0012,F,class 4,75,Math,7/11/2011
P0012,F,class 4,74,History,7/11/2011
P0012,F,class 4,8,English,6/11/2011
P0012,F,class 4,85,Math,6/11/2011
P0012,F,class 4,87,History,6/11/2011
P0012,F,class 4,100,English,5/12/2011
P0012,F,class 4,68,Math,5/12/2011
P0012,F,class 4,60,History,5/12/2011
P0012,F,class 4,28,English,4/12/2011
P0012,F,class 4,8,Math,4/12/2011
P0012,F,class 4,20,History,4/12/2011
P0012,F,class 4,41,English,3/13/2011
P0012,F,class 4,64,Math,3/13/2011
P0012,F,class 4,41,History,3/13/2011
P0012,F,class 4,22,English,2/11/2011
P0012,F,class 4,19,Math,2/11/2011
P0012,F,class 4,74,History,2/11/2011
P0012,F,class 4,69,English,1/12/2011
P0012,F,class 4,73,Math,1/12/2011
P0012,F,class 4,66,History,1/12/2011
P0012,F,class 4,98,English,12/13/2010
P0012,F,class 4,62,Math,12/13/2010
P0012,F,class 4,2,History,12/13/2010
P0012,F,class 4,30,English,11/13/2010
P0012,F,class 4,71,Math,11/13/2010
P0012,F,class 4,11,History,11/13/2010
P0012,F,class 4,5,English,10/14/2010
P0012,F,class 4,60,Math,10/14/2010
P0012,F,class 4,2,History,10/14/2010
P0012,F,class 4,64,English,9/14/2010
P0012,F,class 4,58,Math,9/14/2010
P0012,F,class 4,77,History,9/14/2010
P0012,F,class 4,70,English,8/15/2010
P0012,F,class 4,42,Math,8/15/2010
P0012,F,class 4,13,History,8/15/2010
P0012,F,class 4,25,English,7/16/2010
P0012,F,class 4,42,Math,7/16/2010
P0012,F,class 4,97,History,7/16/2010
P0012,F,class 4,26,English,6/16/2010
P0012,F,class 4,69,Math,6/16/2010
P0012,F,class 4,55,History,6/16/2010
P0013,F,class 4,24,English,11/2/2012
P0013,F,class 4,99,Math,11/2/2012
P0013,F,class 4,37,History,11/2/2012
P0013,F,class 4,74,English,10/3/2012
P0013,F,class 4,52,Math,10/3/2012
P0013,F,class 4,24,History,10/3/2012
P0013,F,class 4,30,English,9/3/2012
P0013,F,class 4,100,Math,9/3/2012
P0013,F,class 4,85,History,9/3/2012
P0013,F,class 4,96,English,8/4/2012
P0013,F,class 4,96,Math,8/4/2012
P0013,F,class 4,82,History,8/4/2012
P0013,F,class 4,28,English,7/5/2012
P0013,F,class 4,51,Math,7/5/2012
P0013,F,class 4,24,History,7/5/2012
P0013,F,class 4,75,English,6/5/2012
P0013,F,class 4,50,Math,6/5/2012
P0013,F,class 4,63,History,6/5/2012
P0013,F,class 4,42,English,5/6/2012
P0013,F,class 4,91,Math,5/6/2012
P0013,F,class 4,24,History,5/6/2012
P0013,F,class 4,80,English,4/6/2012
P0013,F,class 4,82,Math,4/6/2012
P0013,F,class 4,3,History,4/6/2012
P0013,F,class 4,7,English,3/7/2012
P0013,F,class 4,61,Math,3/7/2012
P0013,F,class 4,1,History,3/7/2012
P0013,F,class 4,52,English,2/6/2012
P0013,F,class 4,9,Math,2/6/2012
P0013,F,class 4,77,History,2/6/2012
P0013,F,class 4,39,English,1/7/2012
P0013,F,class 4,77,Math,1/7/2012
P0013,F,class 4,46,History,1/7/2012
P0013,F,class 4,79,English,12/8/2011
P0013,F,class 4,67,Math,12/8/2011
P0013,F,class 4,40,History,12/8/2011
P0013,F,class 4,90,English,11/8/2011
P0013,F,class 4,90,Math,11/8/2011
P0013,F,class 4,69,History,11/8/2011
P0013,F,class 4,84,English,10/9/2011
P0013,F,class 4,12,Math,10/9/2011
P0013,F,class 4,97,History,10/9/2011
P0013,F,class 4,12,English,9/9/2011
P0013,F,class 4,8,Math,9/9/2011
P0013,F,class 4,76,History,9/9/2011
P0013,F,class 4,64,English,8/10/2011
P0013,F,class 4,83,Math,8/10/2011
P0013,F,class 4,31,History,8/10/2011
P0013,F,class 4,49,English,7/11/2011
P0013,F,class 4,35,Math,7/11/2011
P0013,F,class 4,91,History,7/11/2011
P0013,F,class 4,11,English,6/11/2011
P0013,F,class 4,17,Math,6/11/2011
P0013,F,class 4,7,History,6/11/2011
P0013,F,class 4,32,English,5/12/2011
P0013,F,class 4,40,Math,5/12/2011
P0013,F,class 4,83,History,5/12/2011
P0013,F,class 4,72,English,4/12/2011
P0013,F,class 4,58,Math,4/12/2011
P0013,F,class 4,83,History,4/12/2011
P0013,F,class 4,4,English,3/13/2011
P0013,F,class 4,23,Math,3/13/2011
P0013,F,class 4,66,History,3/13/2011
P0013,F,class 4,9,English,2/11/2011
P0013,F,class 4,60,Math,2/11/2011
P0013,F,class 4,69,History,2/11/2011
P0013,F,class 4,48,English,1/12/2011
P0013,F,class 4,79,Math,1/12/2011
P0013,F,class 4,95,History,1/12/2011
P0013,F,class 4,56,English,12/13/2010
P0013,F,class 4,40,Math,12/13/2010
P0013,F,class 4,43,History,12/13/2010
P0013,F,class 4,63,English,11/13/2010
P0013,F,class 4,28,Math,11/13/2010
P0013,F,class 4,74,History,11/13/2010
P0013,F,class 4,41,English,10/14/2010
P0013,F,class 4,31,Math,10/14/2010
P0013,F,class 4,67,History,10/14/2010
P0013,F,class 4,64,English,9/14/2010
P0013,F,class 4,55,Math,9/14/2010
P0013,F,class 4,18,History,9/14/2010
P0013,F,class 4,67,English,8/15/2010
P0013,F,class 4,14,Math,8/15/2010
P0013,F,class 4,63,History,8/15/2010
P0013,F,class 4,44,English,7/16/2010
P0013,F,class 4,1,Math,7/16/2010
P0013,F,class 4,65,History,7/16/2010
P0013,F,class 4,88,English,6/16/2010
P0013,F,class 4,66,Math,6/16/2010
P0013,F,class 4,96,History,6/16/2010
P0014,M,class 4,50,English,11/2/2012
P0014,M,class 4,15,Math,11/2/2012
P0014,M,class 4,98,History,11/2/2012
P0014,M,class 4,68,English,10/3/2012
P0014,M,class 4,21,Math,10/3/2012
P0014,M,class 4,40,History,10/3/2012
P0014,M,class 4,26,English,9/3/2012
P0014,M,class 4,49,Math,9/3/2012
P0014,M,class 4,32,History,9/3/2012
P0014,M,class 4,2,English,8/4/2012
P0014,M,class 4,24,Math,8/4/2012
P0014,M,class 4,72,History,8/4/2012
P0014,M,class 4,78,English,7/5/2012
P0014,M,class 4,14,Math,7/5/2012
P0014,M,class 4,21,History,7/5/2012
P0014,M,class 4,49,English,6/5/2012
P0014,M,class 4,8,Math,6/5/2012
P0014,M,class 4,38,History,6/5/2012
P0014,M,class 4,67,English,5/6/2012
P0014,M,class 4,2,Math,5/6/2012
P0014,M,class 4,24,History,5/6/2012
P0014,M,class 4,39,English,4/6/2012
P0014,M,class 4,92,Math,4/6/2012
P0014,M,class 4,59,History,4/6/2012
P0014,M,class 4,44,English,3/7/2012
P0014,M,class 4,93,Math,3/7/2012
P0014,M,class 4,85,History,3/7/2012
P0014,M,class 4,90,English,2/6/2012
P0014,M,class 4,83,Math,2/6/2012
P0014,M,class 4,93,History,2/6/2012
P0014,M,class 4,76,English,1/7/2012
P0014,M,class 4,25,Math,1/7/2012
P0014,M,class 4,42,History,1/7/2012
P0014,M,class 4,75,English,12/8/2011
P0014,M,class 4,14,Math,12/8/2011
P0014,M,class 4,39,History,12/8/2011
P0014,M,class 4,89,English,11/8/2011
P0014,M,class 4,90,Math,11/8/2011
P0014,M,class 4,37,History,11/8/2011
P0014,M,class 4,96,English,10/9/2011
P0014,M,class 4,49,Math,10/9/2011
P0014,M,class 4,45,History,10/9/2011
P0014,M,class 4,73,English,9/9/2011
P0014,M,class 4,84,Math,9/9/2011
P0014,M,class 4,98,History,9/9/2011
P0014,M,class 4,23,English,8/10/2011
P0014,M,class 4,21,Math,8/10/2011
P0014,M,class 4,48,History,8/10/2011
