StudentId,Gender,Class,Score,Subject,ExamDate
P0057,M,class 4,94,History,4/6/2012
P0057,M,class 4,75,English,3/7/2012
P0057,M,class 4,87,Math,3/7/2012
P0057,M,class 4,82,History,3/7/2012
P0057,M,class 4,25,English,2/6/2012
P0057,M,class 4,36,Math,2/6/2012
P0057,M,class 4,34,History,2/6/2012
P0057,M,class 4,100,English,1/7/2012
P0057,M,class 4,86,Math,1/7/2012
P0057,M,class 4,62,History,1/7/2012
P0057,M,class 4,71,English,12/8/2011
P0057,M,class 4,33,Math,12/8/2011
P0057,M,class 4,6,History,12/8/2011
P0057,M,class 4,24,English,11/8/2011
P0057,M,class 4,54,Math,11/8/2011
P0057,M,class 4,92,History,11/8/2011
P0057,M,class 4,11,English,10/9/2011
P0057,M,class 4,44,Math,10/9/2011
P0057,M,class 4,16,History,10/9/2011
P0057,M,class 4,11,English,9/9/2011
P0057,M,class 4,43,Math,9/9/2011
P0057,M,class 4,60,History,9/9/2011
P0057,M,class 4,28,English,8/10/2011
P0057,M,class 4,22,Math,8/10/2011
P0057,M,class 4,64,History,8/10/2011
P0057,M,class 4,88,English,7/11/2011
P0057,M,class 4,54,Math,7/11/2011
P0057,M,class 4,53,History,7/11/2011
P0057,M,class 4,88,English,6/11/2011
P0057,M,class 4,93,Math,6/11/2011
P0057,M,class 4,1,History,6/11/2011
P0057,M,class 4,22,English,5/12/2011
P0057,M,class 4,48,Math,5/12/2011
P0057,M,class 4,14,History,5/12/2011
P0057,M,class 4,97,English,4/12/2011
P0057,M,class 4,41,Math,4/12/2011
P0057,M,class 4,92,History,4/12/2011
P0057,M,class 4,86,English,3/13/2011
P0057,M,class 4,62,Math,3/13/2011
P0057,M,class 4,61,History,3/13/2011
P0057,M,class 4,20,English,2/11/2011
P0057,M,class 4,88,Math,2/11/2011
P0057,M,class 4,76,History,2/11/2011
P0057,M,class 4,51,English,1/12/2011
P0057,M,class 4,66,Math,1/12/2011
P0057,M,class 4,11,History,1/12/2011
P0057,M,class 4,32,English,12/13/2010
P0057,M,class 4,31,Math,12/13/2010
P0057,M,class 4,93,History,12/13/2010
P0057,M,class 4,22,English,11/13/2010
P0057,M,class 4,11,Math,11/13/2010
P0057,M,class 4,40,History,11/13/2010
P0057,M,class 4,53,English,10/14/2010
P0057,M,class 4,37,Math,10/14/2010
P0057,M,class 4,98,History,10/14/2010
P0057,M,class 4,57,English,9/14/2010
P0057,M,class 4,36,Math,9/14/2010
P0057,M,class 4,34,History,9/14/2010
P0057,M,class 4,74,English,8/15/2010
P0057,M,class 4,86,Math,8/15/2010
P0057,M,class 4,61,History,8/15/2010
P0057,M,class 4,62,English,7/16/2010
P0057,M,class 4,51,Math,7/16/2010
P0057,M,class 4,64,History,7/16/2010
P0057,M,class 4,68,English,6/16/2010
P0057,M,class 4,25,Math,6/16/2010
P0057,M,class 4,37,History,6/16/2010
P0058,M,class 1,49,English,11/2/2012
P0058,M,class 1,19,Math,11/2/2012
P0058,M,class 1,52,History,11/2/2012
P0058,M,class 1,72,English,10/3/2012
P0058,M,class 1,95,Math,10/3/2012
P0058,M,class 1,52,History,10/3/2012
P0058,M,class 1,40,English,9/3/2012
P0058,M,class 1,99,Math,9/3/2012
P0058,M,class 1,56,History,9/3/2012
P0058,M,class 1,75,English,8/4/2012
P0058,M,class 1,86,Math,8/4/2012
P0058,M,class 1,74,History,8/4/2012
P0058,M,class 1,74,English,7/5/2012
P0058,M,class 1,46,Math,7/5/2012
P0058,M,class 1,76,History,7/5/2012
P0058,M,class 1,68,English,6/5/2012
P0058,M,class 1,20,Math,6/5/2012
P0058,M,class 1,47,History,6/5/2012
P0058,M,class 1,89,English,5/6/2012
P0058,M,class 1,68,Math,5/6/2012
P0058,M,class 1,84,History,5/6/2012
P0058,M,class 1,12,English,4/6/2012
P0058,M,class 1,55,Math,4/6/2012
P0058,M,class 1,81,History,4/6/2012
P0058,M,class 1,76,English,3/7/2012
P0058,M,class 1,58,Math,3/7/2012
P0058,M,class 1,44,History,3/7/2012
P0058,M,class 1,96,English,2/6/2012
P0058,M,class 1,20,Math,2/6/2012
P0058,M,class 1,69,History,2/6/2012
P0058,M,class 1,82,English,1/7/2012
P0058,M,class 1,28,Math,1/7/2012
P0058,M,class 1,53,History,1/7/2012
P0058,M,class 1,94,English,12/8/2011
P0058,M,class 1,53,Math,12/8/2011
P0058,M,class 1,45,History,12/8/2011
P0058,M,class 1,48,English,11/8/2011
P0058,M,class 1,45,Math,11/8/2011
P0058,M,class 1,96,History,11/8/2011
P0058,M,class 1,59,English,10/9/2011
P0058,M,class 1,2,Math,10/9/2011
P0058,M,class 1,69,History,10/9/2011
P0058,M,class 1,63,English,9/9/2011
P0058,M,class 1,22,Math,9/9/2011
P0058,M,class 1,49,History,9/9/2011
P0058,M,class 1,91,English,8/10/2011
P0058,M,class 1,27,Math,8/10/2011
P0058,M,class 1,44,History,8/10/2011
P0058,M,class 1,57,English,7/11/2011
P0058,M,class 1,52,Math,7/11/2011
P0058,M,class 1,1,History,7/11/2011
P0058,M,class 1,39,English,6/11/2011
P0058,M,class 1,93,Math,6/11/2011
P0058,M,class 1,80,History,6/11/2011
P0058,M,class 1,18,English,5/12/2011
P0058,M,class 1,98,Math,5/12/2011
P0058,M,class 1,1,History,5/12/2011
P0058,M,class 1,56,English,4/12/2011
P0058,M,class 1,92,Math,4/12/2011
P0058,M,class 1,40,History,4/12/2011
P0058,M,class 1,27,English,3/13/2011
P0058,M,class 1,55,Math,3/13/2011
P0058,M,class 1,33,History,3/13/2011
P0058,M,class 1,48,English,2/11/2011
P0058,M,class 1,2,Math,2/11/2011
P0058,M,class 1,77,History,2/11/2011
P0058,M,class 1,100,English,1/12/2011
P0058,M,class 1,87,Math,1/12/2011
P0058,M,class 1,66,History,1/12/2011
P0058,M,class 1,16,English,12/13/2010
P0058,M,class 1,26,Math,12/13/2010
P0058,M,class 1,75,History,12/13/2010
P0058,M,class 1,27,English,11/13/2010
P0058,M,class 1,37,Math,11/13/2010
P0058,M,class 1,3,History,11/13/2010
P0058,M,class 1,44,English,10/14/2010
P0058,M,class 1,22,Math,10/14/2010
P0058,M,class 1,76,History,10/14/2010
P0058,M,class 1,35,English,9/14/2010
P0058,M,class 1,9,Math,9/14/2010
P0058,M,class 1,86,History,9/14/2010
P0058,M,class 1,31,English,8/15/2010
P0058,M,class 1,8,Math,8/15/2010
P0058,M,class 1,94,History,8/15/2010
P0058,M,class 1,37,English,7/16/2010
P0058,M,class 1,29,Math,7/16/2010
P0058,M,class 1,8,History,7/16/2010
P0058,M,class 1,94,English,6/16/2010
P0058,M,class 1,66,Math,6/16/2010
P0058,M,class 1,78,History,6/16/2010
P0059,F,class 1,55,English,11/2/2012
P0059,F,class 1,43,Math,11/2/2012
P0059,F,class 1,9,History,11/2/2012
P0059,F,class 1,95,English,10/3/2012
P0059,F,class 1,91,Math,10/3/2012
P0059,F,class 1,30,History,10/3/2012
P0059,F,class 1,65,English,9/3/2012
P0059,F,class 1,87,Math,9/3/2012
P0059,F,class 1,17,History,9/3/2012
P0059,F,class 1,16,English,8/4/2012
P0059,F,class 1,6,Math,8/4/2012
P0059,F,class 1,10,History,8/4/2012
P0059,F,class 1,5,English,7/5/2012
P0059,F,class 1,19,Math,7/5/2012
P0059,F,class 1,30,History,7/5/2012
P0059,F,class 1,80,English,6/5/2012
P0059,F,class 1,77,Math,6/5/2012
P0059,F,class 1,5,History,6/5/2012
P0059,F,class 1,9,English,5/6/2012
P0059,F,class 1,43,Math,5/6/2012
P0059,F,class 1,21,History,5/6/2012
P0059,F,class 1,94,English,4/6/2012
P0059,F,class 1,88,Math,4/6/2012
P0059,F,class 1,28,History,4/6/2012
P0059,F,class 1,56,English,3/7/2012
P0059,F,class 1,100,Math,3/7/2012
P0059,F,class 1,44,History,3/7/2012
P0059,F,class 1,35,English,2/6/2012
P0059,F,class 1,94,Math,2/6/2012
P0059,F,class 1,13,History,2/6/2012
P0059,F,class 1,72,English,1/7/2012
P0059,F,class 1,77,Math,1/7/2012
P0059,F,class 1,66,History,1/7/2012
P0059,F,class 1,31,English,12/8/2011
P0059,F,class 1,47,Math,12/8/2011
P0059,F,class 1,37,History,12/8/2011
P0059,F,class 1,9,English,11/8/2011
P0059,F,class 1,100,Math,11/8/2011
P0059,F,class 1,85,History,11/8/2011
P0059,F,class 1,40,English,10/9/2011
P0059,F,class 1,26,Math,10/9/2011
P0059,F,class 1,3,History,10/9/2011
P0059,F,class 1,77,English,9/9/2011
P0059,F,class 1,26,Math,9/9/2011
P0059,F,class 1,97,History,9/9/2011
P0059,F,class 1,19,English,8/10/2011
P0059,F,class 1,85,Math,8/10/2011
P0059,F,class 1,63,History,8/10/2011
P0059,F,class 1,55,English,7/11/2011
P0059,F,class 1,55,Math,7/11/2011
P0059,F,class 1,80,History,7/11/2011
P0059,F,class 1,30,English,6/11/2011
P0059,F,class 1,15,Math,6/11/2011
P0059,F,class 1,80,History,6/11/2011
P0059,F,class 1,72,English,5/12/2011
P0059,F,class 1,45,Math,5/12/2011
P0059,F,class 1,91,History,5/12/2011
P0059,F,class 1,56,English,4/12/2011
P0059,F,class 1,59,Math,4/12/2011
P0059,F,class 1,30,History,4/12/2011
P0059,F,class 1,71,English,3/13/2011
P0059,F,class 1,68,Math,3/13/2011
P0059,F,class 1,63,History,3/13/2011
P0059,F,class 1,11,English,2/11/2011
P0059,F,class 1,91,Math,2/11/2011
P0059,F,class 1,85,History,2/11/2011
P0059,F,class 1,55,English,1/12/2011
P0059,F,class 1,14,Math,1/12/2011
P0059,F,class 1,36,History,1/12/2011
P0059,F,class 1,59,English,12/13/2010
P0059,F,class 1,74,Math,12/13/2010
P0059,F,class 1,59,History,12/13/2010
P0059,F,class 1,52,English,11/13/2010
P0059,F,class 1,82,Math,11/13/2010
P0059,F,class 1,35,History,11/13/2010
P0059,F,class 1,78,English,10/14/2010
P0059,F,class 1,59,Math,10/14/2010
P0059,F,class 1,34,History,10/14/2010
P0059,F,class 1,78,English,9/14/2010
P0059,F,class 1,92,Math,9/14/2010
P0059,F,class 1,47,History,9/14/2010
P0059,F,class 1,62,English,8/15/2010
P0059,F,class 1,93,Math,8/15/2010
P0059,F,class 1,58,History,8/15/2010
P0059,F,class 1,80,English,7/16/2010
P0059,F,class 1,13,Math,7/16/2010
P0059,F,class 1,23,History,7/16/2010
P0059,F,class 1,22,English,6/16/2010
P0059,F,class 1,61,Math,6/16/2010
P0059,F,class 1,30,History,6/16/2010
P0060,M,class 1,91,English,11/2/2012
P0060,M,class 1,43,Math,11/2/2012
P0060,M,class 1,19,History,11/2/2012
P0060,M,class 1,48,English,10/3/2012
P0060,M,class 1,71,Math,10/3/2012
P0060,M,class 1,57,History,10/3/2012
P0060,M,class 1,12,English,9/3/2012
P0060,M,class 1,37,Math,9/3/2012
P0060,M,class 1,100,History,9/3/2012
P0060,M,class 1,71,English,8/4/2012
P0060,M,class 1,77,Math,8/4/2012
P0060,M,class 1,51,History,8/4/2012
P0060,M,class 1,47,English,7/5/2012
P0060,M,class 1,32,Math,7/5/2012
P0060,M,class 1,55,History,7/5/2012
P0060,M,class 1,65,English,6/5/2012
P0060,M,class 1,79,Math,6/5/2012
P0060,M,class 1,90,History,6/5/2012
P0060,M,class 1,3,English,5/6/2012
P0060,M,class 1,11,Math,5/6/2012
P0060,M,class 1,37,History,5/6/2012
P0060,M,class 1,89,English,4/6/2012
P0060,M,class 1,99,Math,4/6/2012
P0060,M,class 1,23,History,4/6/2012
P0060,M,class 1,92,English,3/7/2012
P0060,M,class 1,9,Math,3/7/2012
P0060,M,class 1,43,History,3/7/2012
P0060,M,class 1,98,English,2/6/2012
P0060,M,class 1,18,Math,2/6/2012
P0060,M,class 1,94,History,2/6/2012
P0060,M,class 1,48,English,1/7/2012
P0060,M,class 1,6,Math,1/7/2012
P0060,M,class 1,99,History,1/7/2012
P0060,M,class 1,62,English,12/8/2011
P0060,M,class 1,25,Math,12/8/2011
P0060,M,class 1,42,History,12/8/2011
P0060,M,class 1,48,English,11/8/2011
P0060,M,class 1,13,Math,11/8/2011
P0060,M,class 1,46,History,11/8/2011
P0060,M,class 1,68,English,10/9/2011
P0060,M,class 1,97,Math,10/9/2011
P0060,M,class 1,40,History,10/9/2011
P0060,M,class 1,18,English,9/9/2011
P0060,M,class 1,76,Math,9/9/2011
P0060,M,class 1,35,History,9/9/2011
P0060,M,class 1,46,English,8/10/2011
P0060,M,class 1,21,Math,8/10/2011
P0060,M,class 1,81,History,8/10/2011
P0060,M,class 1,40,English,7/11/2011
P0060,M,class 1,13,Math,7/11/2011
P0060,M,class 1,38,History,7/11/2011
P0060,M,class 1,97,English,6/11/2011
P0060,M,class 1,13,Math,6/11/2011
P0060,M,class 1,38,History,6/11/2011
P0060,M,class 1,44,English,5/12/2011
P0060,M,class 1,64,Math,5/12/2011
P0060,M,class 1,30,History,5/12/2011
P0060,M,class 1,25,English,4/12/2011
P0060,M,class 1,87,Math,4/12/2011
P0060,M,class 1,34,History,4/12/2011
P0060,M,class 1,79,English,3/13/2011
P0060,M,class 1,39,Math,3/13/2011
P0060,M,class 1,82,History,3/13/2011
P0060,M,class 1,51,English,2/11/2011
P0060,M,class 1,23,Math,2/11/2011
P0060,M,class 1,13,History,2/11/2011
P0060,M,class 1,71,English,1/12/2011
P0060,M,class 1,49,Math,1/12/2011
P0060,M,class 1,61,History,1/12/2011
P0060,M,class 1,39,English,12/13/2010
P0060,M,class 1,11,Math,12/13/2010
P0060,M,class 1,30,History,12/13/2010
P0060,M,class 1,90,English,11/13/2010
P0060,M,class 1,18,Math,11/13/2010
P0060,M,class 1,78,History,11/13/2010
P0060,M,class 1,47,English,10/14/2010
P0060,M,class 1,57,Math,10/14/2010
P0060,M,class 1,36,History,10/14/2010
P0060,M,class 1,38,English,9/14/2010
P0060,M,class 1,32,Math,9/14/2010
P0060,M,class 1,11,History,9/14/2010
P0060,M,class 1,58,English,8/15/2010
P0060,M,class 1,100,Math,8/15/2010
P0060,M,class 1,21,History,8/15/2010
P0060,M,class 1,64,English,7/16/2010
P0060,M,class 1,94,Math,7/16/2010
P0060,M,class 1,56,History,7/16/2010
P0060,M,class 1,43,English,6/16/2010
P0060,M,class 1,4,Math,6/16/2010
P0060,M,class 1,63,History,6/16/2010
P0061,F,class 2,15,English,11/2/2012
P0061,F,class 2,83,Math,11/2/2012
P0061,F,class 2,44,History,11/2/2012
P0061,F,class 2,50,English,10/3/2012
P0061,F,class 2,86,Math,10/3/2012
P0061,F,class 2,5,History,10/3/2012
P0061,F,class 2,27,English,9/3/2012
P0061,F,class 2,76,Math,9/3/2012
P0061,F,class 2,90,History,9/3/2012
P0061,F,class 2,63,English,8/4/2012
P0061,F,class 2,72,Math,8/4/2012
P0061,F,class 2,66,History,8/4/2012
P0061,F,class 2,72,English,7/5/2012
P0061,F,class 2,34,Math,7/5/2012
P0061,F,class 2,67,History,7/5/2012
P0061,F,class 2,87,English,6/5/2012
P0061,F,class 2,92,Math,6/5/2012
P0061,F,class 2,77,History,6/5/2012
P0061,F,class 2,50,English,5/6/2012
P0061,F,class 2,84,Math,5/6/2012
P0061,F,class 2,8,History,5/6/2012
P0061,F,class 2,25,English,4/6/2012
P0061,F,class 2,82,Math,4/6/2012
P0061,F,class 2,92,History,4/6/2012
P0061,F,class 2,41,English,3/7/2012
P0061,F,class 2,60,Math,3/7/2012
P0061,F,class 2,96,History,3/7/2012
P0061,F,class 2,10,English,2/6/2012
P0061,F,class 2,84,Math,2/6/2012
P0061,F,class 2,93,History,2/6/2012
P0061,F,class 2,11,English,1/7/2012
P0061,F,class 2,75,Math,1/7/2012
P0061,F,class 2,54,History,1/7/2012
P0061,F,class 2,31,English,12/8/2011
P0061,F,class 2,34,Math,12/8/2011
P0061,F,class 2,11,History,12/8/2011
P0061,F,class 2,10,English,11/8/2011
P0061,F,class 2,8,Math,11/8/2011
P0061,F,class 2,51,History,11/8/2011
P0061,F,class 2,71,English,10/9/2011
P0061,F,class 2,4,Math,10/9/2011
P0061,F,class 2,27,History,10/9/2011
P0061,F,class 2,75,English,9/9/2011
P0061,F,class 2,85,Math,9/9/2011
P0061,F,class 2,99,History,9/9/2011
P0061,F,class 2,75,English,8/10/2011
P0061,F,class 2,87,Math,8/10/2011
P0061,F,class 2,81,History,8/10/2011
P0061,F,class 2,100,English,7/11/2011
P0061,F,class 2,22,Math,7/11/2011
P0061,F,class 2,72,History,7/11/2011
P0061,F,class 2,87,English,6/11/2011
P0061,F,class 2,79,Math,6/11/2011
P0061,F,class 2,26,History,6/11/2011
P0061,F,class 2,99,English,5/12/2011
P0061,F,class 2,97,Math,5/12/2011
P0061,F,class 2,72,History,5/12/2011
P0061,F,class 2,74,English,4/12/2011
P0061,F,class 2,79,Math,4/12/2011
P0061,F,class 2,50,History,4/12/2011
P0061,F,class 2,10,English,3/13/2011
P0061,F,class 2,2,Math,3/13/2011
P0061,F,class 2,51,History,3/13/2011
P0061,F,class 2,93,English,2/11/2011
P0061,F,class 2,72,Math,2/11/2011
P0061,F,class 2,34,History,2/11/2011
P0061,F,class 2,1,English,1/12/2011
P0061,F,class 2,86,Math,1/12/2011
P0061,F,class 2,9,History,1/12/2011
P0061,F,class 2,100,English,12/13/2010
P0061,F,class 2,81,Math,12/13/2010
P0061,F,class 2,31,History,12/13/2010
P0061,F,class 2,82,English,11/13/2010
P0061,F,class 2,92,Math,11/13/2010
P0061,F,class 2,40,History,11/13/2010
P0061,F,class 2,88,English,10/14/2010
P0061,F,class 2,39,Math,10/14/2010
P0061,F,class 2,1,History,10/14/2010
P0061,F,class 2,80,English,9/14/2010
P0061,F,class 2,12,Math,9/14/2010
P0061,F,class 2,90,History,9/14/2010
P0061,F,class 2,59,English,8/15/2010
P0061,F,class 2,53,Math,8/15/2010
P0061,F,class 2,90,History,8/15/2010
P0061,F,class 2,67,English,7/16/2010
P0061,F,class 2,97,Math,7/16/2010
P0061,F,class 2,74,History,7/16/2010
P0061,F,class 2,21,English,6/16/2010
P0061,F,class 2,73,Math,6/16/2010
P0061,F,class 2,69,History,6/16/2010
P0062,F,class 1,40,English,11/2/2012
P0062,F,class 1,66,Math,11/2/2012
P0062,F,class 1,35,History,11/2/2012
P0062,F,class 1,10,English,10/3/2012
P0062,F,class 1,30,Math,10/3/2012
P0062,F,class 1,74,History,10/3/2012
P0062,F,class 1,21,English,9/3/2012
P0062,F,class 1,30,Math,9/3/2012
P0062,F,class 1,64,History,9/3/2012
P0062,F,class 1,8,English,8/4/2012
P0062,F,class 1,59,Math,8/4/2012
P0062,F,class 1,67,History,8/4/2012
P0062,F,class 1,32,English,7/5/2012
P0062,F,class 1,65,Math,7/5/2012
P0062,F,class 1,10,History,7/5/2012
P0062,F,class 1,1,English,6/5/2012
P0062,F,class 1,39,Math,6/5/2012
P0062,F,class 1,52,History,6/5/2012
P0062,F,class 1,71,English,5/6/2012
P0062,F,class 1,52,Math,5/6/2012
P0062,F,class 1,53,History,5/6/2012
P0062,F,class 1,36,English,4/6/2012
P0062,F,class 1,92,Math,4/6/2012
P0062,F,class 1,57,History,4/6/2012
P0062,F,class 1,6,English,3/7/2012
P0062,F,class 1,63,Math,3/7/2012
P0062,F,class 1,65,History,3/7/2012
P0062,F,class 1,46,English,2/6/2012
P0062,F,class 1,17,Math,2/6/2012
P0062,F,class 1,12,History,2/6/2012
P0062,F,class 1,65,English,1/7/2012
P0062,F,class 1,22,Math,1/7/2012
P0062,F,class 1,96,History,1/7/2012
P0062,F,class 1,69,English,12/8/2011
P0062,F,class 1,95,Math,12/8/2011
P0062,F,class 1,3,History,12/8/2011
P0062,F,class 1,35,English,11/8/2011
P0062,F,class 1,51,Math,11/8/2011
P0062,F,class 1,33,History,11/8/2011
P0062,F,class 1,21,English,10/9/2011
P0062,F,class 1,46,Math,10/9/2011
P0062,F,class 1,76,History,10/9/2011
P0062,F,class 1,91,English,9/9/2011
P0062,F,class 1,72,Math,9/9/2011
P0062,F,class 1,62,History,9/9/2011
P0062,F,class 1,8,English,8/10/2011
P0062,F,class 1,18,Math,8/10/2011
P0062,F,class 1,17,History,8/10/2011
P0062,F,class 1,84,English,7/11/2011
P0062,F,class 1,100,Math,7/11/2011
P0062,F,class 1,97,History,7/11/2011
P0062,F,class 1,10,English,6/11/2011
P0062,F,class 1,73,Math,6/11/2011
P0062,F,class 1,80,History,6/11/2011
P0062,F,class 1,86,English,5/12/2011
P0062,F,class 1,84,Math,5/12/2011
P0062,F,class 1,26,History,5/12/2011
P0062,F,class 1,26,English,4/12/2011
P0062,F,class 1,98,Math,4/12/2011
P0062,F,class 1,51,History,4/12/2011
P0062,F,class 1,7,English,3/13/2011
P0062,F,class 1,84,Math,3/13/2011
P0062,F,class 1,23,History,3/13/2011
P0062,F,class 1,13,English,2/11/2011
P0062,F,class 1,47,Math,2/11/2011
P0062,F,class 1,71,History,2/11/2011
P0062,F,class 1,11,English,1/12/2011
P0062,F,class 1,31,Math,1/12/2011
P0062,F,class 1,31,History,1/12/2011
P0062,F,class 1,79,English,12/13/2010
P0062,F,class 1,25,Math,12/13/2010
P0062,F,class 1,29,History,12/13/2010
P0062,F,class 1,13,English,11/13/2010
P0062,F,class 1,80,Math,11/13/2010
P0062,F,class 1,31,History,11/13/2010
P0062,F,class 1,25,English,10/14/2010
P0062,F,class 1,21,Math,10/14/2010
P0062,F,class 1,54,History,10/14/2010
P0062,F,class 1,95,English,9/14/2010
P0062,F,class 1,12,Math,9/14/2010
P0062,F,class 1,22,History,9/14/2010
P0062,F,class 1,77,English,8/15/2010
P0062,F,class 1,16,Math,8/15/2010
P0062,F,class 1,45,History,8/15/2010
P0062,F,class 1,10,English,7/16/2010
P0062,F,class 1,83,Math,7/16/2010
P0062,F,class 1,30,History,7/16/2010
P0062,F,class 1,51,English,6/16/2010
P0062,F,class 1,48,Math,6/16/2010
P0062,F,class 1,88,History,6/16/2010
P0063,M,class 1,48,English,11/2/2012
P0063,M,class 1,9,Math,11/2/2012
P0063,M,class 1,48,History,11/2/2012
P0063,M,class 1,61,English,10/3/2012
P0063,M,class 1,61,Math,10/3/2012
P0063,M,class 1,29,History,10/3/2012
P0063,M,class 1,27,English,9/3/2012
P0063,M,class 1,7,Math,9/3/2012
P0063,M,class 1,47,History,9/3/2012
P0063,M,class 1,40,English,8/4/2012
P0063,M,class 1,82,Math,8/4/2012
P0063,M,class 1,47,History,8/4/2012
P0063,M,class 1,11,English,7/5/2012
P0063,M,class 1,5,Math,7/5/2012
P0063,M,class 1,9,History,7/5/2012
P0063,M,class 1,59,English,6/5/2012
P0063,M,class 1,44,Math,6/5/2012
P0063,M,class 1,67,History,6/5/2012
P0063,M,class 1,74,English,5/6/2012
P0063,M,class 1,14,Math,5/6/2012
P0063,M,class 1,25,History,5/6/2012
P0063,M,class 1,16,English,4/6/2012
P0063,M,class 1,78,Math,4/6/2012
P0063,M,class 1,98,History,4/6/2012
P0063,M,class 1,97,English,3/7/2012
P0063,M,class 1,43,Math,3/7/2012
P0063,M,class 1,1,History,3/7/2012
P0063,M,class 1,65,English,2/6/2012
P0063,M,class 1,91,Math,2/6/2012
P0063,M,class 1,80,History,2/6/2012
P0063,M,class 1,43,English,1/7/2012
P0063,M,class 1,47,Math,1/7/2012
P0063,M,class 1,82,History,1/7/2012
P0063,M,class 1,86,English,12/8/2011
P0063,M,class 1,73,Math,12/8/2011
P0063,M,class 1,37,History,12/8/2011
P0063,M,class 1,2,English,11/8/2011
P0063,M,class 1,25,Math,11/8/2011
P0063,M,class 1,87,History,11/8/2011
P0063,M,class 1,89,English,10/9/2011
P0063,M,class 1,94,Math,10/9/2011
P0063,M,class 1,18,History,10/9/2011
P0063,M,class 1,92,English,9/9/2011
P0063,M,class 1,87,Math,9/9/2011
P0063,M,class 1,93,History,9/9/2011
P0063,M,class 1,85,English,8/10/2011
P0063,M,class 1,88,Math,8/10/2011
P0063,M,class 1,12,History,8/10/2011
P0063,M,class 1,83,English,7/11/2011
P0063,M,class 1,14,Math,7/11/2011
P0063,M,class 1,67,History,7/11/2011
P0063,M,class 1,98,English,6/11/2011
P0063,M,class 1,9,Math,6/11/2011
P0063,M,class 1,100,History,6/11/2011
P0063,M,class 1,14,English,5/12/2011
P0063,M,class 1,32,Math,5/12/2011
P0063,M,class 1,25,History,5/12/2011
P0063,M,class 1,38,English,4/12/2011
P0063,M,class 1,87,Math,4/12/2011
P0063,M,class 1,72,History,4/12/2011
P0063,M,class 1,21,English,3/13/2011
P0063,M,class 1,66,Math,3/13/2011
P0063,M,class 1,5,History,3/13/2011
P0063,M,class 1,54,English,2/11/2011
P0063,M,class 1,11,Math,2/11/2011
P0063,M,class 1,4,History,2/11/2011
P0063,M,class 1,30,English,1/12/2011
P0063,M,class 1,35,Math,1/12/2011
P0063,M,class 1,94,History,1/12/2011
P0063,M,class 1,45,English,12/13/2010
P0063,M,class 1,7,Math,12/13/2010
P0063,M,class 1,80,History,12/13/2010
P0063,M,class 1,88,English,11/13/2010
P0063,M,class 1,99,Math,11/13/2010
P0063,M,class 1,78,History,11/13/2010
P0063,M,class 1,6,English,10/14/2010
P0063,M,class 1,47,Math,10/14/2010
P0063,M,class 1,90,History,10/14/2010
P0063,M,class 1,48,English,9/14/2010
P0063,M,class 1,35,Math,9/14/2010
P0063,M,class 1,91,History,9/14/2010
P0063,M,class 1,20,English,8/15/2010
P0063,M,class 1,84,Math,8/15/2010
P0063,M,class 1,74,History,8/15/2010
P0063,M,class 1,17,English,7/16/2010
P0063,M,class 1,36,Math,7/16/2010
P0063,M,class 1,19,History,7/16/2010
P0063,M,class 1,71,English,6/16/2010
P0063,M,class 1,30,Math,6/16/2010
P0063,M,class 1,44,History,6/16/2010
P0064,M,class 4,4,English,11/2/2012
P0064,M,class 4,79,Math,11/2/2012
P0064,M,class 4,39,History,11/2/2012
P0064,M,class 4,4,English,10/3/2012
P0064,M,class 4,86,Math,10/3/2012
P0064,M,class 4,55,History,10/3/2012
P0064,M,class 4,38,English,9/3/2012
P0064,M,class 4,50,Math,9/3/2012
P0064,M,class 4,24,History,9/3/2012
P0064,M,class 4,8,English,8/4/2012
P0064,M,class 4,79,Math,8/4/2012
P0064,M,class 4,49,History,8/4/2012
P0064,M,class 4,73,English,7/5/2012
P0064,M,class 4,77,Math,7/5/2012
P0064,M,class 4,37,History,7/5/2012
P0064,M,class 4,86,English,6/5/2012
P0064,M,class 4,88,Math,6/5/2012
P0064,M,class 4,95,History,6/5/2012
P0064,M,class 4,16,English,5/6/2012
P0064,M,class 4,41,Math,5/6/2012
P0064,M,class 4,23,History,5/6/2012
P0064,M,class 4,28,English,4/6/2012
P0064,M,class 4,44,Math,4/6/2012
P0064,M,class 4,17,History,4/6/2012
P0064,M,class 4,90,English,3/7/2012
P0064,M,class 4,42,Math,3/7/2012
P0064,M,class 4,87,History,3/7/2012
P0064,M,class 4,88,English,2/6/2012
P0064,M,class 4,69,Math,2/6/2012
P0064,M,class 4,79,History,2/6/2012
P0064,M,class 4,1,English,1/7/2012
P0064,M,class 4,69,Math,1/7/2012
P0064,M,class 4,9,History,1/7/2012
P0064,M,class 4,61,English,12/8/2011
P0064,M,class 4,40,Math,12/8/2011
P0064,M,class 4,72,History,12/8/2011
P0064,M,class 4,100,English,11/8/2011
P0064,M,class 4,2,Math,11/8/2011
P0064,M,class 4,18,History,11/8/2011
P0064,M,class 4,17,English,10/9/2011
P0064,M,class 4,89,Math,10/9/2011
P0064,M,class 4,46,History,10/9/2011
P0064,M,class 4,31,English,9/9/2011
P0064,M,class 4,62,Math,9/9/2011
P0064,M,class 4,98,History,9/9/2011
P0064,M,class 4,52,English,8/10/2011
P0064,M,class 4,28,Math,8/10/2011
P0064,M,class 4,11,History,8/10/2011
